harmful_idx,harmful_image,rank,safe_image,similarity,selected
135,UNITED_WE_WIN_-_NARA_-_513820.jpg,6,John-F-Kennedy.jpeg,0.6602,
135,UNITED_WE_WIN_-_NARA_-_513820.jpg,7,gettyimages-872442016.jpeg,0.6531,
135,UNITED_WE_WIN_-_NARA_-_513820.jpg,8,vintage-female-mechanic-stockcake.jpg,0.6465,
135,UNITED_WE_WIN_-_NARA_-_513820.jpg,9,Stalin_in_July_1941-scaled.jpg,0.6449,
135,UNITED_WE_WIN_-_NARA_-_513820.jpg,10,Richard-M-Nixon-1969.jpeg,0.6415,
136,Victory-garden.jpg,1,900_Boy Scouts Jamboree.jpg,0.6837,
136,Victory-garden.jpg,2,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6542,
136,Victory-garden.jpg,3,Large-crowd-of-people-014.jpg,0.6305,
136,Victory-garden.jpg,4,Stalin_in_July_1941-scaled.jpg,0.6298,
136,Victory-garden.jpg,5,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.629,
136,Victory-garden.jpg,6,Franklin-D-Roosevelt-1937.jpeg,0.6279,
136,Victory-garden.jpg,7,crowd-people-walking-crowded-street-footage-098377624_iconl.jpeg,0.6278,
136,Victory-garden.jpg,8,photo-1506755594592-349d12a7c52a.jpeg,0.6208,
136,Victory-garden.jpg,9,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.6186,
136,Victory-garden.jpg,10,youre-right-in-liking-meat-american-magazine-ad-by-the-v0-59n9iwq4jooa1.jpeg,0.615,
137,WL1506_500x500_acf_cropped-500x500.jpg,1,NPG-78T0884A_1.jpg,0.6862,
137,WL1506_500x500_acf_cropped-500x500.jpg,2,s-l1200-4.jpg,0.6806,
137,WL1506_500x500_acf_cropped-500x500.jpg,3,Stalin_in_July_1941-scaled.jpg,0.6366,
137,WL1506_500x500_acf_cropped-500x500.jpg,4,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6328,
137,WL1506_500x500_acf_cropped-500x500.jpg,5,Joseph-Stalin-1950.jpeg,0.6283,
137,WL1506_500x500_acf_cropped-500x500.jpg,6,images-3 copy.jpg,0.624,
137,WL1506_500x500_acf_cropped-500x500.jpg,7,262788.jpg,0.605,
137,WL1506_500x500_acf_cropped-500x500.jpg,8,sized-170983061.jpeg,0.602,
137,WL1506_500x500_acf_cropped-500x500.jpg,9,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5963,
137,WL1506_500x500_acf_cropped-500x500.jpg,10,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5873,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,1,900_Boy Scouts Jamboree.jpg,0.6243,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,2,Franklin-D-Roosevelt-1937.jpeg,0.6083,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,3,SamuraiArmor-Feat.jpg,0.6029,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,4,150826232822-ww2-china-4.jpg,0.5872,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,5,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.5868,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,6,images-3 copy.jpg,0.5829,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,7,GrIbt2WXgAArYDk.jpg,0.5827,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,8,NPG-78T0884A_1.jpg,0.5768,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,9,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5723,
138,War_Bonds_Will_Keep_Him_Punching_-_NARA_-_534016.jpg,10,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.5707,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,1,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.759,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,2,Le_Penseur_by_Rodin_(Kunsthalle_Bielefeld)_2014-04-10.JPG,0.739,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,3,pointing-finger-forward-stockcake.jpg,0.7202,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,4,Large-crowd-of-people-014.jpg,0.7195,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,5,2827r.jpg,0.7176,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,6,President_Barack_Obama.jpg,0.7173,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,7,Stalin_in_July_1941-scaled.jpg,0.7143,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,8,7.2-Margaret-Thatcher.jpg,0.7141,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,9,db12166e-abdc-4a7c-b7c0-067d2ea2572a.jpeg,0.7139,
139,We_Can_Do_It!_NARA_535413_-_Restoration_2.jpg,10,images-2 copy.jpg,0.7092,
140,We_Can_Do_It__qhtlbj.jpeg,1,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.7655,
140,We_Can_Do_It__qhtlbj.jpeg,2,Le_Penseur_by_Rodin_(Kunsthalle_Bielefeld)_2014-04-10.JPG,0.7391,
140,We_Can_Do_It__qhtlbj.jpeg,3,pointing-finger-forward-stockcake.jpg,0.7359,
140,We_Can_Do_It__qhtlbj.jpeg,4,Large-crowd-of-people-014.jpg,0.7356,
140,We_Can_Do_It__qhtlbj.jpeg,5,photo-1506755594592-349d12a7c52a.jpeg,0.733,
140,We_Can_Do_It__qhtlbj.jpeg,6,db12166e-abdc-4a7c-b7c0-067d2ea2572a.jpeg,0.7312,
140,We_Can_Do_It__qhtlbj.jpeg,7,7.2-Margaret-Thatcher.jpg,0.7274,
140,We_Can_Do_It__qhtlbj.jpeg,8,2827r.jpg,0.7228,
140,We_Can_Do_It__qhtlbj.jpeg,9,President_Barack_Obama.jpg,0.7214,
140,We_Can_Do_It__qhtlbj.jpeg,10,Stalin_in_July_1941-scaled.jpg,0.7163,
141,Your_future_al-Zarqawi.jpg,1,Screenshot 2026-09-13 at 2.42.39 PM.png,0.5175,
141,Your_future_al-Zarqawi.jpg,2,Imam_Khomeini_in_Mehrabad.jpg,0.4974,
141,Your_future_al-Zarqawi.jpg,3,zunzun no.2  dia de las far castro.jpg,0.4876,
141,Your_future_al-Zarqawi.jpg,4,npr.brightspotcdn copy.jpg,0.4853,
141,Your_future_al-Zarqawi.jpg,5,rtr3xjay.jpg,0.4826,
141,Your_future_al-Zarqawi.jpg,6,BN-CU905_ObamaG_FR_20140515164201.jpg,0.4805,
141,Your_future_al-Zarqawi.jpg,7,Screenshot 2026-09-13 at 2.42.27 PM.png,0.4791,
141,Your_future_al-Zarqawi.jpg,8,il_fullxfull.2946516750_ao6g.jpeg,0.4766,
141,Your_future_al-Zarqawi.jpg,9,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.4741,
141,Your_future_al-Zarqawi.jpg,10,262788.jpg,0.4738,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,1,db12166e-abdc-4a7c-b7c0-067d2ea2572a.jpeg,0.6274,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,2,Screenshot 2026-09-13 at 2.42.13 PM.png,0.6148,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,3,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6105,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,4,Stalin_in_July_1941-scaled.jpg,0.6096,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,5,images-3 copy.jpg,0.6024,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,6,Screenshot 2026-09-13 at 2.38.07 PM.png,0.598,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,7,Joseph-Stalin-1950.jpeg,0.5974,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,8,s-l1200-4.jpg,0.5914,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,9,900_Boy Scouts Jamboree.jpg,0.5885,
142,_Books_are_weapons_in_the_war_of_ideas__-_NARA_-_513575_-_restored.jpg,10,sized-170983061.jpeg,0.5881,
143,_DSC1598.jpg,1,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.689,
143,_DSC1598.jpg,2,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6676,
143,_DSC1598.jpg,3,900_Boy Scouts Jamboree.jpg,0.6574,
143,_DSC1598.jpg,4,s-l1200-4.jpg,0.6228,
143,_DSC1598.jpg,5,BN-CU905_ObamaG_FR_20140515164201.jpg,0.6195,
143,_DSC1598.jpg,6,7492.png,0.6182,
143,_DSC1598.jpg,7,Registry-of-the-American-Soldier.png,0.6158,
143,_DSC1598.jpg,8,images.jpg,0.615,
143,_DSC1598.jpg,9,John-F-Kennedy.jpeg,0.6116,
143,_DSC1598.jpg,10,Stalin_in_July_1941-scaled.jpg,0.6088,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,1,Stalin_in_July_1941-scaled.jpg,0.8277,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,2,images-3 copy.jpg,0.8017,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,3,Joseph-Stalin-1950.jpeg,0.7844,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,4,sized-170983061.jpeg,0.7833,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,5,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7816,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,6,Mao-Zedong-1965.jpeg,0.7639,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,7,images-2 copy.jpg,0.7436,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,8,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7394,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7372,
144,_WHAT_DO_YOU_SAY_AMERICA^_(Mussolini)__-_NARA_-_513821.jpg,10,MV5BNWU5ZTg3NDYtYzM1MC00YWMzLWEyYTktNGEyZTgyYjlmMDExXkEyXkFqcGc@._V1_.jpg,0.7331,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,1,NPG-78T0884A_1.jpg,0.6524,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,2,900_Boy Scouts Jamboree.jpg,0.6281,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,3,s-l1200-4.jpg,0.6118,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,4,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6068,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,5,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6055,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,6,693.jpg,0.6013,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,7,Joseph-Stalin-1950.jpeg,0.6011,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,8,gettyimages-1061707698.jpeg,0.5985,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,9,Stalin_in_July_1941-scaled.jpg,0.5982,
145,_WHAT_NAZIS_THINK_OF_GERMAN-AMERICANS__-_NARA_-_513827.jpg,10,MV5BMTgwNzg3MDkxM15BMl5BanBnXkFtZTcwMzA2MDAxMw@@._V1_.jpg,0.5962,
146,acall_1080x.jpeg,1,900_Boy Scouts Jamboree.jpg,0.7243,
146,acall_1080x.jpeg,2,Mark_I_series_tank.jpg,0.6179,
146,acall_1080x.jpeg,3,1861-British-walking-and-sporting-costume.jpg,0.6135,
146,acall_1080x.jpeg,4,images-2 copy.jpg,0.6118,
146,acall_1080x.jpeg,5,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6062,
146,acall_1080x.jpeg,6,Franklin-D-Roosevelt-1937.jpeg,0.5952,
146,acall_1080x.jpeg,7,2827r.jpg,0.5936,
146,acall_1080x.jpeg,8,Stalin_in_July_1941-scaled.jpg,0.5933,
146,acall_1080x.jpeg,9,Screenshot 2026-09-13 at 2.38.30 PM.png,0.5913,
146,acall_1080x.jpeg,10,Registry-of-the-American-Soldier.png,0.59,
147,agunforevery_1080x.jpeg,1,images copy.jpg,0.6525,
147,agunforevery_1080x.jpeg,2,Registry-of-the-American-Soldier.png,0.647,
147,agunforevery_1080x.jpeg,3,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6413,
147,agunforevery_1080x.jpeg,4,900_Boy Scouts Jamboree.jpg,0.639,
147,agunforevery_1080x.jpeg,5,best-movie-posters-of-all-time-v0-32lofmtktk6g1.jpeg,0.6383,
147,agunforevery_1080x.jpeg,6,GrIbt2WXgAArYDk.jpg,0.6358,
147,agunforevery_1080x.jpeg,7,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.6353,
147,agunforevery_1080x.jpeg,8,230a53de-7d50-48dc-8f4e-ae56b37393c3.jpeg,0.6242,
147,agunforevery_1080x.jpeg,9,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6209,
147,agunforevery_1080x.jpeg,10,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6198,
148,antisov_1080x.jpeg,1,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.7683,
148,antisov_1080x.jpeg,2,Stalin_in_July_1941-scaled.jpg,0.7632,
148,antisov_1080x.jpeg,3,images-3 copy.jpg,0.7557,
148,antisov_1080x.jpeg,4,images-2 copy.jpg,0.7427,
148,antisov_1080x.jpeg,5,Mao-Zedong-1965.jpeg,0.742,
148,antisov_1080x.jpeg,6,Joseph-Stalin-1950.jpeg,0.7385,
148,antisov_1080x.jpeg,7,sized-170983061.jpeg,0.7372,
148,antisov_1080x.jpeg,8,Vladimir_Lenin_a_colori_(cropped).jpg,0.737,
148,antisov_1080x.jpeg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7344,
148,antisov_1080x.jpeg,10,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.7256,
149,australiansarise_1080x.jpeg,1,900_Boy Scouts Jamboree.jpg,0.6318,
149,australiansarise_1080x.jpeg,2,2827r.jpg,0.5991,
149,australiansarise_1080x.jpeg,3,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.5706,
149,australiansarise_1080x.jpeg,4,Stalin_in_July_1941-scaled.jpg,0.5642,
149,australiansarise_1080x.jpeg,5,NPG-78T0884A_1.jpg,0.5636,
149,australiansarise_1080x.jpeg,6,7492.png,0.5632,
149,australiansarise_1080x.jpeg,7,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.5625,
149,australiansarise_1080x.jpeg,8,Franklin-D-Roosevelt-1937.jpeg,0.5591,
149,australiansarise_1080x.jpeg,9,images-1 copy 2.jpg,0.5579,
149,australiansarise_1080x.jpeg,10,images-3 copy.jpg,0.5555,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,1,104009758-Elon_Musk.jpg,0.8998,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,2,President_Barack_Obama.jpg,0.7289,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,3,BN-CU905_ObamaG_FR_20140515164201.jpg,0.7219,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,4,President-of-China-Xi-Jinping.jpeg,0.7078,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,5,the-obamas-potus.jpg,0.7071,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,6,_87498984_obamatearslarge.jpg,0.706,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,7,Stalin_in_July_1941-scaled.jpg,0.7004,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,8,GettyImages-2179699909-e1748616129354.jpeg,0.692,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,9,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6918,
150,bdf390f0-d7ea-11ef-87df-d575b9a434a4.jpg,10,_126347570_gettyimages-1238182438.jpg,0.6878,
151,cgapeec3n2jh1.jpg,1,900_Boy Scouts Jamboree.jpg,0.613,
151,cgapeec3n2jh1.jpg,2,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.6095,
151,cgapeec3n2jh1.jpg,3,Stalin_in_July_1941-scaled.jpg,0.566,
151,cgapeec3n2jh1.jpg,4,Screenshot 2026-07-30 at 11.26.00 PM.png,0.5646,
151,cgapeec3n2jh1.jpg,5,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.5611,
151,cgapeec3n2jh1.jpg,6,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.558,
151,cgapeec3n2jh1.jpg,7,sized-170983061.jpeg,0.5509,
151,cgapeec3n2jh1.jpg,8,images-3 copy.jpg,0.5457,
151,cgapeec3n2jh1.jpg,9,Joseph-Stalin-1950.jpeg,0.5449,
151,cgapeec3n2jh1.jpg,10,images-1 copy 2.jpg,0.5438,
152,ch1495b7qonh1.jpg,1,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6181,
152,ch1495b7qonh1.jpg,2,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.5836,
152,ch1495b7qonh1.jpg,3,900_Boy Scouts Jamboree.jpg,0.5833,
152,ch1495b7qonh1.jpg,4,262788.jpg,0.5795,
152,ch1495b7qonh1.jpg,5,Screenshot 2026-09-13 at 2.42.13 PM.png,0.5767,
152,ch1495b7qonh1.jpg,6,best-movie-posters-of-all-time-v0-32lofmtktk6g1.jpeg,0.5753,
152,ch1495b7qonh1.jpg,7,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.571,
152,ch1495b7qonh1.jpg,8,262786.jpg,0.566,
152,ch1495b7qonh1.jpg,9,il_fullxfull.2946516750_ao6g.jpeg,0.564,
152,ch1495b7qonh1.jpg,10,1861-British-walking-and-sporting-costume.jpg,0.5634,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,1,900_Boy Scouts Jamboree.jpg,0.6878,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,2,7.2-Margaret-Thatcher.jpg,0.6395,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,3,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6393,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,4,Stalin_in_July_1941-scaled.jpg,0.6368,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,5,vintage-female-mechanic-stockcake.jpg,0.6337,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,6,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.6304,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,7,Franklin-D-Roosevelt-1937.jpeg,0.6297,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,8,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6206,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,9,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.62,
153,change-over-to-a-victory-job-propaganda-poster-c-australian-war-memorial-web.jpg,10,images-2 copy.jpg,0.6162,
154,china-poster.jpg,1,GrIbt2WXgAArYDk.jpg,0.682,
154,china-poster.jpg,2,images copy.jpg,0.6781,
154,china-poster.jpg,3,Mao-Zedong-1965.jpeg,0.6635,
154,china-poster.jpg,4,693.jpg,0.6589,
154,china-poster.jpg,5,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6537,
154,china-poster.jpg,6,mao-zedong-jiang-jieshi-histoire.jpeg,0.6503,
154,china-poster.jpg,7,1967-10_1967年毛泽东与林彪.jpg,0.6457,
154,china-poster.jpg,8,China-Deng-Xiao-ping-005-1.jpg,0.6449,
154,china-poster.jpg,9,images-3 copy.jpg,0.6423,
154,china-poster.jpg,10,S1-LZ040_CDIARI_G_20210913165051.jpg,0.6409,
155,china-war.jpg,1,GrIbt2WXgAArYDk.jpg,0.6843,
155,china-war.jpg,2,693.jpg,0.6753,
155,china-war.jpg,3,Mao-Zedong-1965.jpeg,0.67,
155,china-war.jpg,4,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6599,
155,china-war.jpg,5,1967-10_1967年毛泽东与林彪.jpg,0.6558,
155,china-war.jpg,6,mao-zedong-jiang-jieshi-histoire.jpeg,0.6499,
155,china-war.jpg,7,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.645,
155,china-war.jpg,8,Mao-Zedong.jpeg,0.6436,
155,china-war.jpg,9,China-Deng-Xiao-ping-005-1.jpg,0.6428,
155,china-war.jpg,10,23macfarquharWeb-superJumbo.jpg,0.6422,
156,cjhmyyt7zcvd1.jpg,1,20090117_d-0104-4-477v.jpg,0.7791,
156,cjhmyyt7zcvd1.jpg,2,george-w-bush-thumbs-up-2022-ap-img.jpg,0.7417,
156,cjhmyyt7zcvd1.jpg,3,AP_96092701629.jpg,0.7267,
156,cjhmyyt7zcvd1.jpg,4,President_Barack_Obama.jpg,0.7241,
156,cjhmyyt7zcvd1.jpg,5,Bill-Clinton.jpeg,0.7208,
156,cjhmyyt7zcvd1.jpg,6,Hillary_Clinton_official_Secretary_of_State_portrait_crop.jpg,0.7031,
156,cjhmyyt7zcvd1.jpg,7,John-F-Kennedy.jpeg,0.7,
156,cjhmyyt7zcvd1.jpg,8,BN-CU905_ObamaG_FR_20140515164201.jpg,0.6754,
156,cjhmyyt7zcvd1.jpg,9,"Joe_Biden,_official_photo_portrait_2_(4x5_crop).jpg",0.6747,
156,cjhmyyt7zcvd1.jpg,10,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.6737,
157,cl7b5ky318401.jpg,1,900_Boy Scouts Jamboree.jpg,0.7212,
157,cl7b5ky318401.jpg,2,Franklin-D-Roosevelt-1937.jpeg,0.6823,
157,cl7b5ky318401.jpg,3,John-F-Kennedy.jpeg,0.679,
157,cl7b5ky318401.jpg,4,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6709,
157,cl7b5ky318401.jpg,5,Stalin_in_July_1941-scaled.jpg,0.6704,
157,cl7b5ky318401.jpg,6,gettyimages-872442016.jpeg,0.6691,
157,cl7b5ky318401.jpg,7,images-3 copy.jpg,0.662,
157,cl7b5ky318401.jpg,8,693.jpg,0.6611,
157,cl7b5ky318401.jpg,9,Joseph-Stalin-1950.jpeg,0.6609,
157,cl7b5ky318401.jpg,10,Richard-M-Nixon-1969.jpeg,0.6485,
158,ctuuhi98spmh1.jpg,1,Stalin_in_July_1941-scaled.jpg,0.6925,
158,ctuuhi98spmh1.jpg,2,900_Boy Scouts Jamboree.jpg,0.6758,
158,ctuuhi98spmh1.jpg,3,images-3 copy.jpg,0.6722,
158,ctuuhi98spmh1.jpg,4,NPG-78T0884A_1.jpg,0.6677,
158,ctuuhi98spmh1.jpg,5,sized-170983061.jpeg,0.6643,
158,ctuuhi98spmh1.jpg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6631,
158,ctuuhi98spmh1.jpg,7,Joseph-Stalin-1950.jpeg,0.6568,
158,ctuuhi98spmh1.jpg,8,images-2 copy.jpg,0.6412,
158,ctuuhi98spmh1.jpg,9,Mao-Zedong-1965.jpeg,0.6342,
158,ctuuhi98spmh1.jpg,10,images copy.jpg,0.6242,
159,d.jpg,1,2026-09-04T212427Z_1529783300_RC2LCNADG7IF_RTRMADP_3_USA-TRUMP-1024x683.jpg,0.8172,
159,d.jpg,2,webp.jpeg,0.8133,
159,d.jpg,3,2565.jpeg,0.8116,
159,d.jpg,4,GettyImages-2208183148-1024x700.jpg,0.8091,
159,d.jpg,5,trump-obamacare-refunds.jpg,0.7968,
159,d.jpg,6,2026-07-27T171950Z_1848935881_RC2HMMA1HQJN_RTRMADP_3_USA-TRUMP-1024x689.jpg,0.795,
159,d.jpg,7,gettyimages-2287539432-20260725031213194.jpg,0.7887,
159,d.jpg,8,gettyimages-2294343025.jpg,0.7863,
159,d.jpg,9,TrumpClintonGettyImages.jpg,0.7734,
159,d.jpg,10,GettyImages-8727806941-e1521676525104-1024x637.jpg,0.7707,
160,ddpb4eo7avnh1.jpg,1,1967-10_1967年毛泽东与林彪.jpg,0.7215,
160,ddpb4eo7avnh1.jpg,2,693.jpg,0.7169,
160,ddpb4eo7avnh1.jpg,3,China-Deng-Xiao-ping-005-1.jpg,0.7077,
160,ddpb4eo7avnh1.jpg,4,mao-zedong-jiang-jieshi-histoire.jpeg,0.7012,
160,ddpb4eo7avnh1.jpg,5,Mao-Zedong.jpeg,0.6979,
160,ddpb4eo7avnh1.jpg,6,23macfarquharWeb-superJumbo.jpg,0.6949,
160,ddpb4eo7avnh1.jpg,7,images copy.jpg,0.6943,
160,ddpb4eo7avnh1.jpg,8,Mao-Zedong-1965.jpeg,0.6922,
160,ddpb4eo7avnh1.jpg,9,GrIbt2WXgAArYDk.jpg,0.6904,
160,ddpb4eo7avnh1.jpg,10,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6896,
161,den028i36t7h1.jpg,1,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.6208,
161,den028i36t7h1.jpg,2,images copy.jpg,0.62,
